xpoints,ypoints,xaep1,xaep100,yaep1,yaep100
900.2,900.2,466.3645491355638,458.76718382203086,466.2956036572496,459.0514694816583
901.2,901.2,466.37279959817886,458.7736768964199,466.2988865350873,459.0503685905932
902.2,902.2,466.38078189174,458.78046293068377,466.30232591859226,459.04940098879
903.2,903.2,466.38848791600554,458.78697039241075,466.3059166712711,459.0485603597781
904.2,904.2,466.39704895958886,458.79487877582994,466.3096259275239,459.04777336461757
905.2,905.2,466.4070953803088,458.8045021885991,466.3134222986239,459.0471010677129
906.2,906.2,466.41686830361544,458.8137646852243,466.3173009790465,459.0465200339424
907.2,907.2,466.42638950043727,458.8226616280934,466.3212192750455,459.04601160686127
908.2,908.2,466.4354927111656,458.8311792324676,466.3251689912088,459.04560778195525
909.2,909.2,466.4442610413964,458.8394042404386,466.3290873891924,459.0452313629368
910.2,910.2,466.4527396261667,458.84735427370305,466.33302827497,459.0448683286143
911.2,911.2,466.46099020175023,458.855029305389,466.3370006535895,459.0445385478195
912.2,912.2,466.46890880453674,458.86242347037273,466.3409456591475,459.04429177488396
913.2,913.2,466.47658429685424,458.86960371332225,466.3447482450095,459.0441237938022
914.2,914.2,466.4841267509422,458.8765647525491,466.3485088144198,459.04403005264805
915.2,915.2,466.49174640108316,458.88358350278713,466.35225061133946,459.04400535976856
916.2,916.2,466.49926453419295,458.8906456486577,466.3559343957021,459.04403620859625
917.2,917.2,466.50657130900703,458.8975882227379,466.35952394439914,459.04411061499445
918.2,918.2,466.5135337689342,458.90417621807626,466.3630603395522,459.0441949461274
919.2,919.2,466.51999692022014,458.9104690644533,466.36655859975843,459.04429489703483
920.2,920.2,466.52620429031583,458.9165869175132,466.37001879984507,459.04445142819316
921.2,921.2,466.53205212382375,458.92246907523366,466.37342637612875,459.0446512314222
922.2,922.2,466.5377009507388,458.92811071358517,466.37677587479925,459.044873368975
923.2,923.2,466.5431588407359,458.9335770167358,466.3799666522221,459.04512672264275
924.2,924.2,466.5483945029971,458.938874767119,466.38308897307894,459.04540499834354
925.2,925.2,466.55343828574166,458.9440001289764,466.38612257295074,459.04565926615186
926.2,926.2,466.5581618621098,458.94893562322767,466.3890212075384,459.04591488974194
927.2,927.2,466.56264418698254,458.95368943488944,466.39182363896487,459.0461720737257
928.2,928.2,466.566940238746,458.9582247138526,466.39452761885804,459.04643209212014
929.2,929.2,466.57099591049973,458.9625926318347,466.39711050605547,459.04669100975553
930.2,930.2,466.5748605068527,458.9667833705743,466.39958722254124,459.04695340921023
931.2,931.2,466.5785139682581,458.9708163618335,466.4019578974987,459.0472310998364
932.2,932.2,466.58192013797367,458.9746630400255,466.40422254007467,459.04751230435096
933.2,933.2,466.5851332223617,458.97835037501903,466.40639595869,459.04780606817656
934.2,934.2,466.5881598169314,458.98188972833645,466.40848362687217,459.0481106051399
935.2,935.2,466.5909972608912,458.9852694466312,466.4103970515432,459.0484103188628
936.2,936.2,466.59363684103585,458.98847937557997,466.41212416422684,459.04870325577235
937.2,937.2,466.59607321226804,458.9915187340154,466.4137447129562,459.04899921187405
938.2,938.2,466.59822873269985,458.9943975192893,466.41529497703414,459.04929982466876
939.2,939.2,466.60018981826715,458.9971181458775,466.4167576020569,459.04958614683756
940.2,940.2,466.60191931054726,458.99962386185194,466.4180736034531,459.04982358741006
941.2,941.2,466.6034285380925,459.00196040100553,466.4192784000752,459.05003521740576
942.2,942.2,466.6047626875436,459.0041808812183,466.42039857421884,459.05024256282445
943.2,943.2,466.60593220021696,459.0062511032669,466.4214221206066,459.0503922266651
944.2,944.2,466.60678691436016,459.0081188236044,466.4222627246348,459.0504085272315
945.2,945.2,466.6072437815634,459.0097704877483,466.42293779853304,459.05033319022453
946.2,946.2,466.60751496419937,459.0112526565767,466.4234592820307,459.05015680342433
947.2,947.2,466.6075949057171,459.0125568456278,466.4237606166563,459.0498471743444
948.2,948.2,466.6074296620799,459.01362072900355,466.42369165242286,459.04927608459934
949.2,949.2,466.6070929163394,459.01452433463186,466.4234622213558,459.0485979980316
950.2,950.2,466.6066072424879,459.01532895165127,466.4230609765249,459.0478588439816
951.2,951.2,466.60592005606895,459.0159956119775,466.4226304689834,459.04709124134337
952.2,952.2,466.6050608979437,459.01654199125187,466.42214139090254,459.04630167087294
953.2,953.2,466.60410192718103,459.01694100670545,466.42150689436295,459.0454654019294
954.2,954.2,466.6030116745973,459.0172402157507,466.42076968430223,459.0445609623256
955.2,955.2,466.60182242591895,459.01743269297987,466.41996959382095,459.04366384576787
956.2,956.2,466.60052186437974,459.0175290430722,466.41918879432757,459.04278917319425
957.2,957.2,466.59911166499154,459.01752422595825,466.4183612134516,459.0419368454113
958.2,958.2,466.59758043992844,459.0174140112675,466.4175313922183,459.04110555903446
959.2,959.2,466.5959367312554,459.0172756614427,466.41671243060074,459.040240636954
960.2,960.2,466.59412205995795,459.017338343379,466.4158093546768,459.03928418727304
961.2,961.2,466.59219948233147,459.01727592603856,466.41492281483244,459.0383295615124
962.2,962.2,466.590168169454,459.01709403644196,466.41407305518146,459.0373221711313
963.2,963.2,466.58797692788835,459.0167639013892,466.413240100444,459.03632138171037
964.2,964.2,466.5856768479555,459.0162684894967,466.4124059187439,459.0353251379495
965.2,965.2,466.58329619487495,459.0156604179711,466.4114174332068,459.03424252935554
966.2,966.2,466.58080632378375,459.0150662816136,466.41035523721786,459.0330603847857
967.2,967.2,466.5782075895786,459.01447871531855,466.4092402619581,459.03181176747995
968.2,968.2,466.57551419206953,459.0137899465014,466.40807822340287,459.03048889446507
969.2,969.2,466.5727012422841,459.013037121101,466.4068073270695,459.0289986092215
970.2,970.2,466.56989225106463,459.01226867844605,466.40535632000876,459.02739383491905
971.2,971.2,466.5671356601151,459.01154878233484,466.4038495772256,459.02572708679634
972.2,972.2,466.56454726516307,459.0109897569419,466.4023321579204,459.02403637390245
973.2,973.2,466.5621897858149,459.01066195360954,466.40083172216896,459.02231760559624
974.2,974.2,466.55993578490376,459.01049657141004,466.3993403993793,459.0205557847631
975.2,975.2,466.55774165926357,459.01037642100965,466.39785241414603,459.0187025956939
976.2,976.2,466.55548760608633,459.0102123204845,466.39623948585,459.0167810844616
977.2,977.2,466.5531929489431,459.0099683275778,466.3945254574945,459.0147558529179
978.2,978.2,466.550812165326,459.00960877188976,466.39266061664,459.0126412501339
979.2,979.2,466.5482625977886,459.0091152608503,466.3907528077227,459.01044078387383
980.2,980.2,466.5456977121416,459.00858369218207,466.38880531237834,459.00814803205935
981.2,981.2,466.54310448495414,459.0080125161216,466.3884558192228,459.0075370436556
982.2,982.2,466.54050375060183,459.00740296999174,466.3889401220148,459.007808558949
983.2,983.2,466.5378239683533,459.00676522733175,466.38945832124176,459.0080659270431
984.2,984.2,466.53508339474075,459.0060986820188,466.3900239705737,459.0083200714198
985.2,985.2,466.53233386831107,459.0054035802543,466.39067236341606,459.00855348265054
986.2,986.2,466.52954585874073,459.00466004377523,466.3914111593808,459.008738919039
987.2,987.2,466.52674663813247,459.00387357617916,466.3922921559883,459.0089435673242
988.2,988.2,466.5239414569109,459.00305879022005,466.39334985811143,459.0091831078448
989.2,989.2,466.5211062730827,459.0022121911462,466.39460016000385,459.0094506543811
990.2,990.2,466.51824846383494,459.00133220778093,466.39607593582514,459.00977719411634
991.2,991.2,466.51538322404593,459.0004159693761,466.3977862423349,459.01021799466105
992.2,992.2,466.5124621949415,458.9994496686173,466.399701610864,459.0107601087464
993.2,993.2,466.50946181959415,458.99838855074495,466.40178741834114,459.0113795325139
994.2,994.2,466.50645650045254,458.9972776718629,466.40397539693447,459.01203953303104
995.2,995.2,466.5034267082165,458.996105041616,466.4062081307539,459.01270941003924
996.2,996.2,466.5003584092006,458.9948472745271,466.408482383885,459.01337407175777
997.2,997.2,466.4971863289881,458.9932736809217,466.41073333495547,459.0140197407113
998.2,998.2,466.4934758048881,458.9913982218151,466.4130409348639,459.0146336954743
999.2,999.2,466.4894670173751,458.98932839560615,466.4152898334737,459.01520298253024
1000.2,1000.2,466.48525267217997,458.98708527084074,466.4174860692505,459.01568907814163
1001.2,1001.2,466.48084131927254,458.9846814059821,466.41961680757385,459.0160347796693
1002.2,1002.2,466.47626693004474,458.98214240291844,466.42179324910177,459.0162756518825
1003.2,1003.2,466.47153830842814,458.9793782691642,466.42406823609645,459.0165077411408
1004.2,1004.2,466.466691077107,458.9762640963912,466.4264324721502,459.0167119723957
1005.2,1005.2,466.46168143919874,458.97291740170505,466.4288439249471,459.01689194101806
1006.2,1006.2,466.4562643114696,458.9693584725614,466.4313353171887,459.0170038834809
1007.2,1007.2,466.45058059813306,458.9655949860997,466.43389754655215,459.0170556410493
1008.2,1008.2,466.4445980091524,458.96161237547295,466.43647419928374,459.0170536400746
1009.2,1009.2,466.4383311971046,458.9574329426448,466.4391064290309,459.01698706886106
1010.2,1010.2,466.4318809573915,458.9530664167995,466.44174092709795,459.0168552899976
1011.2,1011.2,466.42529717245117,458.94845959362317,466.44442610183785,459.0166637973228
1012.2,1012.2,466.41856127930527,458.94368246822955,466.44713442502336,459.01644629142965
1013.2,1013.2,466.4117127386001,458.93875006605947,466.4498952145346,459.0161665159337
1014.2,1014.2,466.4047800834815,458.93367195386713,466.4527511533705,459.0158221781208
1015.2,1015.2,466.39888950523857,458.9294431755887,466.4556700279118,459.0154448155918
1016.2,1016.2,466.3932997727659,458.92579558539376,466.45863585027485,459.0150329990469
1017.2,1017.2,466.387638221938,458.92207238751416,466.46157963575837,459.01453239034277
1018.2,1018.2,466.3819690218959,458.91827657826786,466.4644508613791,459.01386231385885
1019.2,1019.2,466.37630261359095,458.9143981788804,466.46733268553646,459.0130621164537
1020.2,1020.2,466.37064378907866,458.91043055179136,466.4702592823221,459.0121199128263
1021.2,1021.2,466.3650039979071,458.9063703687986,466.47322969027834,459.0110849577095
1022.2,1022.2,466.3593847755887,458.90224109880006,466.47625115858574,459.0099446215042
1023.2,1023.2,466.3537647310648,458.8979690626448,466.47932180710495,459.00863449127434
1024.2,1024.2,466.3481810126272,458.893621712894,466.4823314403273,459.0072017461143
1025.2,1025.2,466.34260087232633,458.88920870152214,466.4855415880423,459.00622998099186
1026.2,1026.2,466.3370721412005,458.88472747314165,466.48886687006893,459.00557573550356
1027.2,1027.2,466.33160461979656,458.88017597168863,466.4922481732295,459.00482638348643
1028.2,1028.2,466.32618254586725,458.87555289985073,466.4957146114332,459.0040159414048
1029.2,1029.2,466.3207204866712,458.87081569033586,466.49921078678443,459.00309419390294
1030.2,1030.2,466.31531708111675,458.8659660802237,466.502737509577,459.0021055355921
1031.2,1031.2,466.3099497097796,458.86103185930284,466.50630637741267,459.00101494891493
1032.2,1032.2,466.3046377086233,458.8560208152714,466.5098898286215,458.99984670495
1033.2,1033.2,466.2993737701964,458.85090448922466,466.51351274831813,458.99860737917237
1034.2,1034.2,466.2941211963301,458.8456798356956,466.5171557715839,458.99726740652494
1035.2,1035.2,466.2888359572588,458.8404488901979,466.520898529071,458.9958968965085
1036.2,1036.2,466.283609766491,458.8352889582641,466.5248802388846,458.99462819927703
1037.2,1037.2,466.2784821745676,458.830266195575,466.5291887633289,458.99357525754414
1038.2,1038.2,466.27351261867,458.82534017292613,466.5338266041072,458.9926246883302
1039.2,1039.2,466.26962398763203,458.8211222973776,466.53853420094805,458.99164855966507
1040.2,1040.2,466.2666063526895,458.81926658781657,466.54329916530867,458.99054587588813
1041.2,1041.2,466.2643228964784,458.81752545905954,466.5480285261104,458.9892541527814
1042.2,1042.2,466.2626964836299,458.81582893860207,466.5526470587823,458.9878061885436
1043.2,1043.2,466.2615586397684,458.81419165952883,466.55695027894404,458.98617547029204
1044.2,1044.2,466.2606544968019,458.8125921640882,466.5611949678566,458.98427082072834
1045.2,1045.2,466.25999227682365,458.81103637367227,466.5653114754421,458.982097295243
1046.2,1046.2,466.2595683140217,458.8094871197564,466.56917140316625,458.9796376277025
1047.2,1047.2,466.2593807446196,458.80796545297954,466.57285077558953,458.97897624976144
1048.2,1048.2,466.2593179446699,458.80647321787825,466.57641235208877,458.9802896239059
1049.2,1049.2,466.25948272332647,458.8049949685443,466.57967309381496,458.98143881898284
1050.2,1050.2,466.25993085963717,458.80350787616123,466.5831811173055,458.98239839114086
1051.2,1051.2,466.2606005199971,458.801983812114,466.5899022580729,458.9831587812825
1052.2,1052.2,466.26136752401163,458.8004107210124,466.5964895927955,458.98369634609867
1053.2,1053.2,466.2623224862253,458.79872297085507,466.6029128125908,458.98398357741155
1054.2,1054.2,466.26344606148007,458.7970179059314,466.60913114391496,458.9839817577219
1055.2,1055.2,466.2646307499652,458.79528468159793,466.6158717343323,458.98503486475636
1056.2,1056.2,466.26580965028097,458.79348580474885,466.62321286927386,458.98737865931054
1057.2,1057.2,466.26714644802666,458.79162203216123,466.63052899624387,458.9896298105613
1058.2,1058.2,466.268684029892,458.7896683654019,466.6377254028755,458.99177025700084
1059.2,1059.2,466.2702071044305,458.7875926800237,466.6449708531068,458.9937968776066
1060.2,1060.2,466.2720164415525,458.78548381404164,466.6521476986598,458.9957203713247
1061.2,1061.2,466.2739716009061,458.7833306688416,466.6592353472941,458.9975339357376
1062.2,1062.2,466.27577290393526,458.78106975633926,466.66621169875947,458.9992199658118
1063.2,1063.2,466.27764360080687,458.7785562804544,466.6732136238044,459.0007802850179
1064.2,1064.2,466.2794249061244,458.7757702224817,466.68074094103,459.00221852159336
1065.2,1065.2,466.283740726347,458.7726533237506,466.68970645532545,459.0035271490883
1066.2,1066.2,466.29169024657574,458.77497342698337,466.6998248705377,459.0046994520674
1067.2,1067.2,466.3014147823473,458.7776793192567,466.71028907863644,459.00565257344937
1068.2,1068.2,466.3123543209542,458.7804226706116,466.72087849944296,459.0064279322868
1069.2,1069.2,466.3237078675143,458.7831985774619,466.73170041875784,459.0069898840973
1070.2,1070.2,466.33535523159907,458.7859951902945,466.74278976504775,459.00731640774137
1071.2,1071.2,466.3473785216582,458.78878733497214,466.7540208209834,459.0074609826501
1072.2,1072.2,466.35978375765734,458.7915461312434,466.76519881851334,459.0074220484615
1073.2,1073.2,466.37275009539695,458.7942476274523,466.7764778008983,459.0071904923575
1074.2,1074.2,466.3863515151122,458.79692231863214,466.78774564420905,459.00675072212726
1075.2,1075.2,466.4007005526403,458.79954936844524,466.79878836813543,459.00610397666776
1076.2,1076.2,466.415919306592,458.8021105270949,466.8081780876203,459.0052346997449
1077.2,1077.2,466.4318292692682,458.8045915353051,466.811904806082,459.00407123352863
1078.2,1078.2,466.445413002918,458.80706823068545,466.81532380370766,459.0026721836033
1079.2,1079.2,466.45770126035364,458.809659324444,466.8185060814931,459.00104848027974
1080.2,1080.2,466.46938706167015,458.81226205828483,466.82879843549944,458.9991426473974
1081.2,1081.2,466.47832887206306,458.81473496910866,466.849547712636,458.9969677702721
1082.2,1082.2,466.48619244463345,458.81700773738487,466.871915326687,458.99452801339356
1083.2,1083.2,466.4938444296016,458.81904078062917,466.8943320425348,458.9918110357953
1084.2,1084.2,466.5012482875291,458.820841391188,466.9041749090818,458.98881052514037
1085.2,1085.2,466.5083166737882,458.8223936859965,466.904512099206,458.9855053428654
1086.2,1086.2,466.51462309253645,458.8236979352736,466.90450775617154,458.981867263663
1087.2,1087.2,466.520579447424,458.82474002888034,466.9041112189461,458.9778930124578
1088.2,1088.2,466.52615125496214,458.825495859333,466.9031611260351,458.9735363962689
1089.2,1089.2,466.5314096708984,458.825972321838,466.9016905931086,458.96878087996987
1090.2,1090.2,466.5363425679906,458.8261586826858,466.8997988101131,458.963655250458
1091.2,1091.2,466.5408869673178,458.826029764979,466.89749171859904,458.95816002544046
1092.2,1092.2,466.5449846857507,458.82556404553554,466.8946869068102,458.95229030308457
1093.2,1093.2,466.5484966593284,458.82473699933627,466.89138293819724,458.94602784202004
1094.2,1094.2,466.551515638867,458.82354501070614,466.88758901099766,458.9393515015528
1095.2,1095.2,466.55411398174016,458.82199120271076,466.88332402050634,458.9322670871843
1096.2,1096.2,466.5563095957166,458.8200563958431,466.8684960777427,458.92478314351325
1097.2,1097.2,466.55805855958823,458.817729717593,466.84426625344787,458.9168965252977
1098.2,1098.2,466.55938166444054,458.8149854949424,466.8398550220048,458.9085551006132
1099.2,1099.2,466.56024539761313,458.81182565487967,466.8349306560393,458.8997628137742
1100.2,1100.2,466.56056124690025,458.8082368186751,466.82938776157977,458.89052251859374
1101.2,1101.2,466.56036825199953,458.80420126687676,466.8233542100861,458.8808484609546
1102.2,1102.2,466.55970958338395,458.7997157874408,466.8168389646843,458.87073658391046
1103.2,1103.2,466.558578562084,458.7947096598003,466.8098358180105,458.86017408352694
1104.2,1104.2,466.5569449216385,458.78922751749946,466.80233953474175,458.8491098622467
1105.2,1105.2,466.5548158302601,458.7833361187004,466.7942955368584,458.83758902497743
1106.2,1106.2,466.5522153430338,458.7770775519701,466.78570057664604,458.8256192321558
1107.2,1107.2,466.54912969831594,458.77043621412525,466.7765752530214,458.8132037425038
1108.2,1108.2,466.54540668707966,458.76339687742677,466.76689338018485,458.8003331048597
1109.2,1109.2,466.5411321811321,458.75597454699783,466.7567099441511,458.7869911502626
1110.2,1110.2,466.5362984741188,458.7480967929823,466.7459925767805,458.7732042476764
1111.2,1111.2,466.53087248355627,458.73972942603274,466.7346383750897,458.7589768753236
1112.2,1112.2,466.52494414324303,458.73083375056586,466.72278462556864,458.744282697265
1113.2,1113.2,466.51847169329847,458.72139037047606,466.71043558823413,458.7291205564315
1114.2,1114.2,466.51146597099654,458.71136427309983,466.69757476703813,458.7135021118241
1115.2,1115.2,466.5038888391693,458.7007658795585,466.6840982509735,458.69730492150586
1116.2,1116.2,466.5441613313805,458.68959409027553,466.66984091973126,458.68052907322306
1117.2,1117.2,466.5362015862638,458.677802423541,466.6549791330763,458.6632356693677
1118.2,1118.2,466.5276191411519,458.665419335754,466.6395454513544,458.64546747986157
1119.2,1119.2,466.5184618726599,458.65240122361905,466.6235446624868,458.6272239540758
1120.2,1120.2,466.5086077015623,458.6386846530767,466.60696325485225,458.60853163320115
1121.2,1121.2,466.4979947767386,458.62423025040425,466.58971380184454,458.5893524164849
1122.2,1122.2,466.4867070958524,458.60907397478593,466.5718217674243,458.5696821795408
1123.2,1123.2,466.4747545456789,458.5932053103141,466.37032712924025,458.5494807899146
1124.2,1124.2,466.46212296678664,458.57665335153234,466.3600324481894,458.5287183821759
1125.2,1125.2,466.4538656889467,458.5594064950761,466.3410261124814,458.50725274769525
1126.2,1126.2,466.4395607387378,458.5414611212063,466.3213139939847,458.4851735922317
1127.2,1127.2,466.4245814722418,458.52282584341,466.3009098009682,458.4624700130934
1128.2,1128.2,466.4089426331865,458.50350494134364,466.279871982947,458.4391210421883
1129.2,1129.2,466.39262510371384,458.4835015484837,466.2581955363264,458.41508645972954
1130.2,1130.2,466.3756115650175,458.46279512944756,466.2357495145184,458.39039490022105
1131.2,1131.2,466.35781859470666,458.4413781132891,466.21254473980866,458.365054384642
1132.2,1132.2,466.3393209210121,458.4192622696913,466.18862808428185,458.33907444257494
1133.2,1133.2,466.32013915295107,458.3964311014076,466.16419966016946,458.3126089585862
1134.2,1134.2,466.30026152551744,458.3728244486486,466.1393524888898,458.28574350107596
1135.2,1135.2,466.27959763708304,458.3484728845035,466.1139534079123,458.2583889985894
1136.2,1136.2,466.2581141360754,458.32331328939716,466.0878480185053,458.2304429110582
1137.2,1137.2,466.2358938874311,458.2974018151219,466.0610499754112,458.20178260901554
1138.2,1138.2,466.2128530574006,458.2707438288293,466.03359150718865,458.17241501214914
1139.2,1139.2,466.1889080130611,458.2432634330027,466.00543613350465,458.1423075006122
1140.2,1140.2,466.163995505867,458.21503192132695,465.9765669245722,458.1114173295839
1141.2,1141.2,466.1382594361085,458.1860826703542,465.94700155002647,458.07986549520615
1142.2,1142.2,466.1117947213366,458.1564273092763,465.91681328141067,458.0476276455866
1143.2,1143.2,466.08464472677485,458.1260049924227,465.8859120911917,458.0147211856459
1144.2,1144.2,466.0566577268824,458.0948650532351,465.8542831921192,457.9811477194583
1145.2,1145.2,466.0279108388196,458.0628957368709,465.822010579246,457.9468685540833
1146.2,1146.2,465.99847063887256,458.0301482824703,465.78882585806554,457.9118270219972
1147.2,1147.2,465.9683276068372,457.99666719623747,465.7548556464342,457.8760435591098
1148.2,1148.2,465.93741382283065,457.96244850164356,465.7202155699629,457.8394187519183
1149.2,1149.2,465.9054891297421,457.92747825535537,465.6850103642349,457.8020654807431
1150.2,1150.2,465.8728303714167,457.8917312737149,465.64903503723616,457.7640616469848
1151.2,1151.2,465.83944606082554,457.8551962552028,465.61213061028883,457.7253640174443
1152.2,1152.2,465.80526213338834,457.8178931657846,465.57441725303505,457.6859937348717
1153.2,1153.2,465.77018851237244,457.7798256099324,465.53601831669135,457.6459599117992
1154.2,1154.2,465.73433106034156,457.74088430695474,465.49690378462407,457.6053019598465
1155.2,1155.2,465.6977093116267,457.700924992397,465.45695151096515,457.56409006914646
1156.2,1156.2,465.66023724594197,457.66016611033086,465.4161983980352,457.52223080797694
1157.2,1157.2,465.621844843861,457.61871330911396,465.3746972252271,457.4796712589344
1158.2,1158.2,465.5825921084881,457.57657981152977,465.3324197652729,457.43643830135926
1159.2,1159.2,465.54257522783917,457.533753648743,465.28926031797107,457.39245537343146
1160.2,1160.2,465.5018209925297,457.49027819615225,465.2451065901342,457.3477740280753
1161.2,1161.2,465.4603284792052,457.4460563694709,465.200150221954,457.3024811147613
1162.2,1162.2,465.41786638061984,457.4010952429598,465.154371095687,457.25652139285285
1163.2,1163.2,465.37456954768606,457.3553919960932,465.1077182819051,457.20987125694694
1164.2,1164.2,465.33047002530185,457.30899573167693,465.05996286403047,457.162645257915
1165.2,1165.2,465.28553410471943,457.2618788628861,465.01140721536854,457.114780828536
1166.2,1166.2,465.23958079868936,457.2140058379625,464.96199380389083,457.0662761820562
1167.2,1167.2,465.19265873500365,457.16541989533454,464.9116997831537,457.0172529951227
1168.2,1168.2,465.14484123386046,457.1161388880684,464.86041260913277,456.96776101671804
1169.2,1169.2,465.0960676999223,457.06619448179936,464.80837631197863,456.9179648290513
1170.2,1170.2,465.046311639693,457.0155803424759,464.75582362885285,456.8680847448716
1171.2,1171.2,464.99564052619627,456.964307180183,464.7030772032426,456.81823384643303
1172.2,1172.2,464.9440315660707,456.91238088330874,464.65039718891416,456.7684517927174
1173.2,1173.2,464.89155716146837,456.8597672671835,464.6498400575523,456.7185599100172
1174.2,1174.2,464.8381753582166,456.80653555893815,464.59690661160477,456.66835048763784
1175.2,1175.2,464.78317888307566,456.75268894657705,464.5424014621274,456.61768303858406
1176.2,1176.2,464.7269977654214,456.69822033947366,464.486719080213,456.56652049288624
1177.2,1177.2,464.6702091328435,456.6431376969931,464.4299229067785,456.5147290977482
1178.2,1178.2,464.6127270274842,456.58726496690247,464.37200352658465,456.46237209852137
1179.2,1179.2,464.5550363999578,456.5307326741501,464.31272594304465,456.4095852565965
1180.2,1180.2,464.4972980678989,456.4737570065612,464.25234533110824,456.3563869313526
1181.2,1181.2,464.4460925684563,456.41636659795097,464.19114358880796,456.30277502957176
1182.2,1182.2,464.40013300745244,456.3585292831088,464.1297570346336,456.2486824569755
1183.2,1183.2,464.34707326413576,456.30022590787627,464.06753830241286,456.19413758803046
1184.2,1184.2,464.29458854093554,456.2411723259531,464.00426591175443,456.13913035673914
1185.2,1185.2,464.2328943962492,456.1816892716726,463.9400667706602,456.083742477062
1186.2,1186.2,464.1630307475529,456.1219731110107,463.8748733561226,456.02797152726674
1187.2,1187.2,464.0919538062113,456.062315355495,463.8085332817816,455.97173805822933
1188.2,1188.2,464.0211140388662,456.0033209867197,463.741266234425,455.91502086883156
1189.2,1189.2,463.95071508444016,455.945077014037,463.67282391073843,455.8578797400509
1190.2,1190.2,463.8801594971565,455.8873095095083,463.6033246858969,455.8003985242762
1191.2,1191.2,463.80875585748197,455.8296618136914,463.5327214510007,455.7427335612912
1192.2,1192.2,463.7361781254925,455.77199072100046,463.46093037765604,455.6849304660609
1193.2,1193.2,463.66224787117204,455.71428113383416,463.38824058155683,455.6269919384405
1194.2,1194.2,463.5872823083467,455.65633903737364,463.31456876017387,455.56872935760487
1195.2,1195.2,463.48296986620704,455.5981616565317,463.2395313705271,455.5104089867228
1196.2,1196.2,463.40849916502987,455.53974698067617,463.16371936923207,455.4520664885033
1197.2,1197.2,463.3329507930963,455.4810683211734,463.0870934291333,455.3937195680611
1198.2,1198.2,463.2559828254205,455.42200323932593,463.0095573347797,455.33537447450294
1199.2,1199.2,463.1774328161706,455.36263245677065,462.9311548836626,455.2771691936486
1200.2,1200.2,463.097596790543,455.303214941814,462.8519685609682,455.2192271008944
1201.2,1201.2,463.01673124836185,455.243883624018,462.77216363107914,455.16173734957727
1202.2,1202.2,462.9349552376641,455.1846522711485,462.6915404610807,455.10479875602283
1203.2,1203.2,462.8533584724437,455.12610335329174,462.6104545709696,455.04863085124157
1204.2,1204.2,462.77297759236865,455.06957280905425,462.53000613118377,454.9932347586879
1205.2,1205.2,462.6926304647817,455.0148605198807,462.4503086223018,454.9389117228264
1206.2,1206.2,462.5090793634663,454.9607988794101,462.4704412463245,454.8869744586548
1207.2,1207.2,462.4306162027262,454.906930973984,462.4164292900127,454.836515388528
1208.2,1208.2,462.3534102601475,454.8543422889185,462.3406053849257,454.78671635535005
1209.2,1209.2,462.2759267476052,454.80429430718436,462.2648553289502,454.73740693078884
1210.2,1210.2,462.19810807873273,454.75560902762305,462.1893139201694,454.68864748843265
1211.2,1211.2,462.12005461089797,454.707586196402,462.1148247564988,454.6403309899466
1212.2,1212.2,462.04131943805885,454.6598827013212,462.041202973209,454.5925170939259
1213.2,1213.2,461.9622631994666,454.6124725145839,461.96827213029013,454.54524430913557
1214.2,1214.2,461.88273368858256,454.56525866269016,461.89627463338473,454.49944104025224
1215.2,1215.2,461.8025700505489,454.518232981295,461.8264662170431,454.45579392450276
1216.2,1216.2,461.7219626497387,454.4710847905292,461.75869139674177,454.4135344383592
1217.2,1217.2,461.6414110193094,454.4241159548894,461.69147237474135,454.37215201251564
1218.2,1218.2,461.5606026449491,454.37775969283723,461.625464206485,454.3317930764951
1219.2,1219.2,461.4802902281989,454.3319135863428,461.5592365586231,454.29227893077876
1220.2,1220.2,461.40004622590976,454.28630312738693,461.4923256756563,454.2536111132065
1221.2,1221.2,461.319921724334,454.24129972878796,461.42343164030245,454.2154066712858
1222.2,1222.2,461.2402230589336,454.19708498991577,461.35358420888053,454.17776172318685
1223.2,1223.2,461.16130944677207,454.15332675147715,461.28371170078896,454.1404348952306
1224.2,1224.2,461.08267151485256,454.10998626264393,461.21325032161735,454.1036437233173
1225.2,1225.2,461.00476734947347,454.06727892843946,461.1433438064532,454.067383518862
1226.2,1226.2,460.92768346869184,454.0253357295065,461.07308772919265,454.0316893760149
1227.2,1227.2,460.85356640175263,453.9840129022008,461.00402871960404,453.99664809816005
1228.2,1228.2,460.7829984383791,453.9432606009734,460.93595215282414,453.96197242079666
1229.2,1229.2,460.7140267709988,453.9033730546688,460.869785482104,453.9278097446035
1230.2,1230.2,460.6458873557168,453.8642861909838,460.8043187716714,453.89400427599776
1231.2,1231.2,460.5770453213009,453.825936499386,460.7410009318724,453.8602439578787
1232.2,1232.2,460.5094592901934,453.7892096667727,460.6854053807296,453.82661351454726
1233.2,1233.2,460.44332846925664,453.7543691844304,460.64202231885014,453.7935818636319
1234.2,1234.2,460.3789469718101,453.7202391519365,460.59851236997434,453.7612311920127
1235.2,1235.2,460.3345101206516,453.68649592078856,460.5441252546165,453.7295275794472
1236.2,1236.2,460.36181107843663,453.65285202007504,460.4072092321685,453.6985061252177
1237.2,1237.2,460.3093960726261,453.61957618720913,460.41143965842133,453.66816743839865
1238.2,1238.2,460.25919515094563,453.5870906765613,460.37096389629005,453.6385706214558
